31471,143674.12
31472,118938.59
31473,75555.25
31474,55425.113
31475,109629.664
31476,77998.38
31477,93360.82
31478,97913.45
31479,80134.29
31480,134806.55
31481,108787.97
31482,54376.508
31483,127600.46
31484,52079.227
31485,103396.445
31486,58055.504
31487,134157.25
31488,580368.94
31489,106066.04
31490,36454.355
31491,136576.14
31492,136615.86
31493,100751.62
31494,129250.71
31495,129812.07
31496,290518.22
31497,210294.08
31498,79949.42
31499,65065.312
31500,122738.45
31501,146912.77
31502,83081.734
31503,59610.09
31504,115465.625
31505,124018.0
31506,269088.1
31507,251614.36
31508,67352.72
31509,420002.0
31510,179947.52
31511,126762.62
31512,77999.914
31513,61349.633
31514,56010.953
31515,82571.77
31516,99511.82
31517,142015.3
31518,213901.19
31519,215973.28
31520,109940.69
31521,104985.73
31522,164227.56
31523,132343.61
31524,65323.78
31525,129170.79
31526,86226.375
31527,63725.53
31528,64740.73
31529,134095.02
31530,74752.46
31531,41303.125
31532,107133.484
31533,89059.46
31534,86812.05
31535,82689.516
31536,87921.336
31537,119000.3
31538,178653.08
31539,166331.81
31540,179602.2
31541,149324.28
31542,117796.57
31543,79833.305
31544,74635.93
31545,59499.195
31546,51620.34
31547,101319.164
31548,84390.96
31549,62743.93
31550,49543.348
31551,63923.402
31552,76005.516
31553,129072.25
31554,129538.125
31555,93550.375
31556,62744.45
31557,73849.2
31558,65449.703
31559,60108.562
31560,107347.414
31561,262580.8
31562,58419.49
31563,145027.86
31564,66131.83
31565,99440.83
31566,137735.08
31567,104075.88
31568,89894.27
31569,58266.266
31570,77401.48
31571,109942.625
31572,95655.05
31573,95052.51
31574,137076.1
31575,69823.266
31576,161768.53
31577,132233.86
31578,111046.89
31579,123634.43
31580,230347.19
31581,171576.34
31582,81113.64
31583,173090.56
31584,88998.22
31585,204050.64
31586,79935.58
31587,85047.84
31588,84144.54
31589,106927.22
31590,138759.16
31591,81723.8
31592,80613.31
31593,100655.98
31594,113380.39
31595,275702.28
31596,137366.53
31597,112705.15
31598,100474.1
31599,59160.008
31600,109344.59
31601,155544.81
31602,88949.51
31603,234134.98
31604,118012.37
31605,161476.89
31606,92179.1
31607,101543.81
31608,112600.49
31609,109166.29
31610,53256.81
31611,73448.58
31612,94798.0
31613,66735.484
31614,74656.6
31615,156605.55
31616,106342.234
31617,92263.875
31618,83220.56
31619,153670.73
31620,167848.84
31621,101925.42
31622,106925.016
31623,85912.695
31624,107919.055
31625,76176.68
31626,103783.805
31627,93413.19
31628,101494.12
31629,92072.195
31630,194342.47
31631,116099.47
31632,94897.914
31633,102825.195
31634,76382.32
31635,149121.36
31636,83731.43
31637,125207.31
31638,103507.664
31639,76622.02
31640,59000.73
31641,210073.9
31642,101463.484
31643,75964.03
31644,155271.94
31645,55311.492
31646,142175.14
31647,87208.016
31648,77992.57
31649,70094.69
31650,53315.984
31651,48319.914
31652,85200.15
31653,115616.25
31654,70465.51
31655,187162.31
31656,83620.586
31657,125591.05
31658,121257.17
31659,56009.16
31660,72052.74
31661,117328.625
31662,117460.805
31663,149369.4
31664,76005.555
31665,88966.09
31666,105194.66
31667,102497.88
31668,59038.754
31669,165345.53
31670,428251.53
31671,87357.76
31672,95924.37
31673,101670.5
31674,112223.7
31675,149914.81
31676,98876.125
31677,270498.84
31678,101022.89
31679,92624.57
31680,170246.69
31681,617415.5
31682,80423.16
31683,93773.67
31684,249953.48
31685,85600.35
31686,112689.46
31687,108314.58
31688,83451.586
31689,79808.39
31690,77467.09
31691,146972.73
31692,66053.52
31693,58803.91
31694,150844.95
31695,117357.54
31696,56285.445
31697,160057.78
31698,176954.66
31699,86885.484
31700,92431.44
31701,156530.95
31702,83966.73
31703,50679.508
31704,211362.42
31705,298407.03
31706,57403.016
31707,109562.29
31708,58637.086
31709,65018.277
31710,109554.4
31711,98883.85
31712,83496.02
31713,98625.82
31714,58595.05
31715,88823.46
31716,70266.37
31717,63526.668
31718,92037.695
31719,80280.0
31720,118231.734
31721,92980.164
31722,60895.273
31723,159407.77
31724,161578.61
31725,266996.97
31726,154764.36
31727,112459.81
31728,169564.67
31729,82745.8
31730,121667.69
31731,117853.77
31732,113449.63
31733,156624.14
31734,150412.67
31735,94315.805
31736,175542.62
31737,90706.46
31738,70989.92
31739,162876.77
31740,64964.254
31741,80305.69
31742,116731.85
31743,118612.65
31744,83226.16
31745,125228.94
31746,127864.92
31747,271297.47
31748,126481.17
31749,84952.77
31750,143161.75
31751,125813.89
31752,251122.78
31753,88746.56
31754,265556.78
31755,171047.8
31756,63510.39
31757,91526.02
31758,103936.43
31759,89249.0
31760,156361.39
31761,102294.93
31762,84945.31
31763,91364.99
31764,161358.95
31765,94891.81
31766,72573.97
31767,120511.18
31768,138372.38
31769,92564.875
31770,131279.5
31771,153326.3
31772,126504.4
31773,219968.83
31774,303208.84
31775,167522.06
31776,210661.5
31777,130541.98
31778,115186.78
31779,100408.65
31780,49374.844
31781,74648.65
31782,121071.69
31783,44010.727
31784,84969.125
31785,170610.89
31786,194573.02
31787,42619.49
31788,164699.36
31789,137598.27
31790,138039.23
31791,117437.305
31792,60431.652
31793,89881.96
31794,92649.44
31795,96586.99
31796,92093.66
31797,50556.83
31798,125178.82
31799,85736.67
31800,56131.418
31801,110373.766
31802,62288.547
31803,132161.33
31804,151379.9
31805,52997.33
31806,118912.81
31807,92696.83
31808,74384.87
31809,142299.6
31810,118579.484
31811,138749.44
31812,103907.2
31813,50743.812
31814,60046.594
31815,49961.227
31816,94860.12
31817,83329.43
31818,96056.41
31819,60863.254
31820,123427.63
31821,135990.66
31822,113092.95
31823,57432.848
31824,100666.195
31825,61598.645
31826,121872.11
31827,75431.76
31828,197450.83
31829,140434.5
31830,68634.21
31831,84457.75
31832,95470.0
31833,88861.84
31834,106119.5
31835,124241.46
31836,80418.586
31837,99863.17
31838,124671.8
31839,418509.8
31840,136689.75
31841,92596.76
31842,119998.82
31843,121993.02
31844,63333.44
31845,148029.16
31846,84830.03
31847,116095.65
31848,100638.414
31849,93894.76
31850,158246.81
31851,93495.24
31852,126266.13
31853,103852.164
31854,67338.89
31855,238088.39
31856,79219.99
31857,64760.29
31858,155475.5
31859,100669.805
31860,178350.22
31861,80357.75
31862,62549.535
31863,71445.12
31864,77852.98
31865,100150.57
31866,69909.2
31867,79037.89
31868,80734.47
31869,213513.38
31870,124310.53
31871,45606.2
31872,93679.43
31873,77254.4
31874,109890.664
31875,57684.58
31876,87478.29
31877,93101.18
31878,103307.88
31879,104367.055
31880,117982.93
31881,84000.33
31882,175855.72
31883,132952.11
31884,68632.195
31885,74936.305
31886,84396.93
31887,540789.56
31888,108647.445
31889,56417.055
31890,279410.25
31891,82033.0
31892,135890.98
31893,100293.945
31894,69436.68
31895,67072.484
31896,126151.414
31897,83561.36
31898,129424.75
31899,167852.66
31900,67242.03
31901,112893.875
31902,105215.7
31903,86539.64
31904,151786.88
31905,102831.62
31906,79745.46
31907,69341.06
31908,127857.48
31909,397090.2
31910,55913.598
31911,107267.63
31912,56942.66
31913,79451.836
31914,63863.31
31915,272706.0
31916,73181.086
31917,355284.7
31918,59610.88
31919,155457.48
31920,241827.28
31921,91706.64
31922,254623.38
31923,83463.52
31924,209012.75
31925,109065.23
31926,133282.58
31927,160316.5
31928,262082.36
31929,99986.29
31930,47939.18
31931,67094.32
31932,100918.55
31933,145451.38
31934,128429.945
31935,199621.1
31936,73814.984
31937,117992.62
31938,95889.875
31939,95784.5
31940,61266.35
31941,98247.42
31942,91517.8
31943,134052.97
31944,119406.445
31945,79813.2
31946,108255.56
31947,96435.57
31948,169445.9
31949,106602.25
31950,78656.27
31951,121345.766
31952,105402.03
31953,80499.98
31954,132354.25
31955,104929.88
31956,129255.59
31957,131894.12
31958,122530.914
31959,97245.48
31960,106431.27
31961,358323.84
31962,86869.63
31963,114478.06
31964,101772.445
31965,111287.87
31966,123327.35
31967,378849.6
31968,162909.42
31969,138995.52
31970,75022.87
31971,102878.875
31972,81598.96
31973,101183.445
31974,57509.5
31975,143225.97
31976,127532.3
31977,78331.336
31978,82180.71
31979,101255.25
31980,104506.47
31981,133466.42
31982,45794.562
31983,69446.48
31984,108198.62
31985,110424.875
31986,116804.27
31987,111587.91
31988,69694.23
31989,90629.086
31990,104295.79
31991,68738.82
31992,64188.477
31993,125850.75
31994,59301.406
31995,50361.246
31996,56891.816
31997,105115.5
31998,131920.7
31999,141806.86
32000,220446.84
32001,88689.484
32002,56716.965
32003,99755.375
32004,72473.48
32005,98626.75
32006,78433.66
32007,66474.22
32008,103106.39
32009,140199.8
32010,99122.805
32011,170825.69
32012,132088.69
32013,145427.45
32014,69107.71
32015,80202.99
32016,73390.25
32017,68506.88
32018,56891.41
32019,44843.074
32020,283705.97
32021,169157.77
32022,155669.44
32023,102043.91
32024,547875.06
32025,131454.97
32026,77865.52
32027,252846.88
32028,65378.207
32029,156677.7
32030,819797.25
32031,85821.71
32032,85325.15
32033,107555.7
32034,68814.94
32035,102226.01
32036,209231.34
32037,93391.09
32038,122942.45
32039,46127.258
32040,72719.414
32041,135958.88
32042,109151.46
32043,60249.934
32044,54196.31
32045,131841.3
32046,105341.39
32047,54257.703
32048,68101.78
32049,77621.78
32050,87222.08
32051,109706.125
32052,61094.31
32053,713915.3
32054,99349.02
32055,91061.94
32056,166402.7
32057,92898.6
32058,57291.23
32059,81773.44
32060,121088.875
32061,65461.117
32062,103340.74
32063,68678.664
32064,96636.22
32065,176412.14
32066,321591.44
32067,158583.69
32068,194934.44
32069,73616.625
32070,88759.43
32071,89287.64
32072,147314.92
32073,49048.84
32074,118163.44
32075,84570.07
32076,81295.6
32077,54484.695
32078,72716.45
32079,55007.26
32080,86691.055
32081,76614.945
32082,62159.895
32083,92118.01
32084,70423.555
32085,109842.94
32086,117660.8
32087,101346.164
32088,447897.38
32089,93408.89
32090,96300.63
32091,197647.8
32092,114194.9
32093,92246.64
32094,101931.125
32095,221199.34
32096,76702.4
32097,124445.4
32098,162719.27
32099,165441.5
32100,91461.0
32101,57486.664
32102,66432.234
32103,232508.16
32104,88841.016
32105,94476.45
32106,90816.74
32107,144402.19
32108,116176.85
32109,88320.46
32110,61174.832
32111,139746.2
32112,53528.19
32113,104390.16
32114,182369.42
32115,105884.164
32116,116814.914
32117,116802.75
32118,78861.39
32119,64283.977
32120,68862.68
32121,87672.266
32122,38413.93
32123,82621.12
32124,47961.418
32125,76555.516
32126,352223.22
32127,124697.75
32128,120259.664
32129,91828.055
32130,68032.266
32131,86359.57
32132,90719.23
32133,120779.53
32134,161631.94
32135,105771.44
32136,254081.98
32137,57461.14
32138,201931.72
32139,119541.305
32140,92533.6
32141,262986.88
32142,143848.02
32143,67232.2
32144,81211.01
32145,123720.1
32146,108282.67
32147,78949.305
32148,138872.58
32149,150096.4
32150,94485.93
32151,56552.277
32152,127910.2
32153,127290.66
32154,165317.86
32155,93395.43
32156,116571.13
32157,118143.945
32158,72864.734
32159,54894.285
32160,142064.06
32161,191844.4
32162,141088.16
32163,111305.29
32164,51484.19
32165,159324.17
32166,85506.32
32167,102066.47
32168,60237.234
32169,182822.2
32170,122313.484
32171,109959.3
32172,48929.902
32173,61253.78
32174,120650.67
32175,169478.7
32176,47674.273
32177,101524.35
32178,84400.016
32179,206724.78
32180,92098.234
32181,108654.1
32182,403102.53
32183,150421.0
32184,124085.164
32185,115413.76
32186,80844.15
32187,150113.28
32188,65692.02
32189,138495.78
32190,112611.36
32191,64011.28
32192,724793.56
32193,143166.11
32194,81559.7
32195,136645.4
32196,177460.73
32197,77378.875
32198,69185.195
32199,104700.98
32200,166291.77
32201,223985.14
32202,115266.984
32203,145553.67
32204,98728.586
32205,75787.375
32206,57589.81
32207,93710.7
32208,76296.1
32209,79809.79
32210,171047.34
32211,142876.06
32212,68027.87
32213,106164.37
32214,97689.14
32215,143045.39
32216,87533.195
32217,305349.16
32218,115549.59
32219,96853.336
32220,139562.36
32221,71322.73
32222,207595.9
32223,108543.805
32224,117506.73
32225,180970.97
32226,100262.914
32227,192338.48
32228,263453.4
32229,86907.4
32230,73982.12
32231,95574.33
32232,53384.273
32233,58971.39
32234,154765.89
32235,220054.8
32236,111395.37
32237,116791.44
32238,158486.34
32239,94458.85
32240,52965.81
32241,175954.4
32242,89819.03
32243,155529.55
32244,54061.27
32245,116812.57
32246,200209.94
32247,102279.0
32248,156922.67
32249,135415.36
32250,129346.41
32251,60693.453
32252,124637.85
32253,118036.18
32254,67580.21
32255,136040.61
32256,100331.97
32257,129845.9
32258,107650.664
32259,74610.39
32260,69183.94
32261,141772.42
32262,111303.77
32263,130501.6
32264,65106.043
32265,129915.41
32266,121262.875
32267,87371.52
32268,219756.11
32269,92935.1
32270,65563.484
32271,84736.53
32272,70126.71
32273,210901.89
32274,58703.18
32275,83638.44
32276,104189.48
32277,101715.66
32278,87102.02
32279,88234.36
32280,60851.395
32281,118983.96
32282,59117.695
32283,121602.56
32284,57206.137
32285,149575.53
32286,99305.47
32287,86029.39
32288,120396.34
32289,55771.957
32290,58523.332
32291,245285.22
32292,104692.555
32293,71766.7
32294,244315.48
32295,111209.08
32296,50901.746
32297,107203.65
32298,70338.1
32299,95008.85
32300,151699.86
32301,77663.15
32302,82654.47
32303,82557.93
32304,150990.83
32305,89112.86
32306,153850.36
32307,99986.6
32308,218336.44
32309,94358.53
32310,57576.312
32311,200112.4
32312,71210.92
32313,71906.53
32314,86204.65
32315,188056.9
32316,249806.94
32317,48527.42
32318,35686.613
32319,303265.78
32320,113598.09
32321,132076.39
32322,94130.56
32323,152996.45
32324,228023.2
32325,104369.87
32326,61280.492
32327,196184.56
32328,41733.57
32329,102910.72
32330,177806.95
32331,129836.8
32332,170607.92
32333,73936.27
32334,173950.19
32335,92036.0
32336,64174.258
32337,83679.57
32338,100003.61
32339,105493.055
32340,204099.48
32341,165589.1
32342,143345.03
32343,49168.25
32344,77176.44
32345,146702.4
32346,53591.04
32347,83396.58
32348,82703.664
32349,74554.16
32350,55273.727
32351,74816.34
32352,82091.28
32353,101824.54
32354,66905.27
32355,91233.72
32356,85965.4
32357,78475.37
32358,209853.31
32359,191080.03
32360,70163.16
32361,190677.16
32362,76030.43
32363,229302.0
32364,107795.4
32365,83910.734
32366,179548.94
32367,106347.836
32368,70494.26
32369,111222.01
32370,192832.84
32371,283397.8
32372,103957.37
32373,64207.484
32374,48440.36
32375,89344.664
32376,102035.234
32377,170640.81
32378,103490.29
32379,143002.81
32380,92975.58
32381,104981.56
32382,66927.49
32383,180605.77
32384,102965.73
32385,69762.81
32386,84907.805
32387,151237.47
32388,89467.96
32389,51674.47
32390,168794.08
32391,88989.21
32392,123783.164
32393,66395.945
32394,127435.6
32395,44370.64
32396,120848.945
32397,95445.68
32398,151970.77
32399,243728.0
32400,150534.61
32401,123197.75
32402,101042.61
32403,253992.67
32404,93863.34
32405,177293.34
32406,132470.16
32407,84759.88
32408,75007.02
32409,101790.914
32410,94712.99
32411,69805.66
32412,154339.61
32413,67988.89
32414,286472.97
32415,84925.23
32416,109451.24
32417,87228.805
32418,103495.32
32419,71929.16
32420,99980.305
32421,97153.96
32422,130489.445
32423,68070.43
32424,120468.64
32425,80834.92
32426,115121.79
32427,64576.203
32428,347268.2
32429,123974.72
32430,175682.75
32431,240872.25
32432,84651.484
32433,96247.805
32434,232318.5
32435,122812.48
32436,69461.375
32437,197089.75
32438,389523.8
32439,64268.73
32440,101417.01
32441,61328.25
32442,84869.51
32443,126777.7
32444,63615.09
32445,68895.28
32446,81285.69
32447,59998.59
32448,101010.02
32449,101878.52
32450,46481.85
32451,140365.17
32452,51673.234
32453,60652.836
32454,57407.53
32455,78358.04
32456,173338.14
32457,117190.45
32458,86985.74
32459,98140.4
32460,56586.285
32461,516805.5
32462,66187.15
32463,62629.23
32464,109190.625
32465,183873.92
32466,144478.23
32467,86486.92
32468,88068.56
32469,221074.38
32470,59445.52
32471,108243.42
32472,67137.13
32473,143108.27
32474,94911.84
32475,127139.7
32476,102913.17
32477,142760.31
32478,159775.36
32479,59433.344
32480,98865.48
32481,42777.293
32482,76809.18
32483,103657.56
32484,98152.07
32485,192306.08
32486,166555.77
32487,173540.06
32488,141883.47
32489,113327.82
32490,265993.22
32491,384487.75
32492,163032.12
32493,167747.92
32494,138168.89
32495,167709.97
32496,93204.016
32497,98548.07
32498,88784.23
32499,46300.793
32500,119478.47
32501,207570.4
32502,97902.97
32503,101430.984
32504,65785.984
32505,123284.89
32506,57374.645
32507,77253.086
32508,117257.07
32509,185966.27
32510,92508.83
32511,69960.164
32512,62643.83
32513,59241.664
32514,308421.38
32515,84959.34
32516,174544.78
32517,123467.17
32518,94912.76
32519,97963.664
32520,148211.81
32521,105799.62
32522,115222.02
32523,288378.34
32524,90824.805
32525,128441.25
32526,88440.27
32527,120430.25
32528,66073.77
32529,122008.234
32530,192331.8
32531,105654.2
32532,55715.17
32533,64070.527
32534,84491.945
32535,265869.06
32536,171402.12
32537,132301.53
32538,81862.305
32539,108033.64
32540,136178.38
32541,74577.01
32542,147964.89
32543,97832.79
32544,81487.87
32545,44241.6
32546,82874.375
32547,180317.03
32548,82135.086
32549,40429.566
32550,113480.74
32551,76850.625
32552,251196.17
32553,73147.68
32554,173344.33
32555,149547.95
32556,232805.38
32557,77886.09
32558,66421.195
32559,57142.848
32560,66598.51
32561,104624.86
32562,93070.89
32563,135414.38
32564,125690.62
32565,56775.56
32566,290498.9
32567,81780.5
32568,138662.38
32569,80932.9
32570,102556.82
32571,75575.266
32572,66302.805
32573,129191.32
32574,251118.39
32575,140180.12
32576,76706.19
32577,53355.965
32578,96936.42
32579,168293.48
32580,76876.3
32581,48702.113
32582,104775.984
32583,58065.61
32584,101156.4
32585,121849.97
32586,104667.53
32587,101662.21
32588,60031.445
32589,77335.31
32590,178906.34
32591,146461.66
32592,107114.086
32593,201953.4
32594,195823.78
32595,48602.547
32596,158220.1
32597,92896.414
32598,105390.414
32599,135579.08
32600,113927.664
32601,73733.305
32602,135864.77
32603,61012.04
32604,68031.19
32605,63107.773
32606,35327.63
32607,65299.035
32608,116997.18
32609,212339.84
32610,222010.92
32611,89820.09
32612,139126.6
32613,107266.61
32614,100526.81
32615,49202.61
32616,63012.875
32617,74978.01
32618,59123.734
32619,113930.23
32620,109603.984
32621,131693.61
32622,139983.31
32623,51596.87
32624,121365.7
32625,185914.94
32626,126446.336
32627,63859.66
32628,86859.23
32629,70585.06
32630,205809.25
32631,110659.89
32632,229372.14
32633,138415.02
32634,113806.695
32635,67682.42
32636,69943.836
32637,203525.98
32638,183234.05
32639,72345.336
32640,111355.23
32641,99560.836
32642,116369.52
32643,81516.28
32644,173605.25
32645,58385.17
32646,271270.78
32647,194153.19
32648,128944.625
32649,134884.73
32650,68578.43
32651,77305.35
32652,117340.69
32653,58403.21
32654,173326.5
32655,109464.9
32656,170922.98
32657,89140.484
32658,111181.47
32659,66278.09
32660,240338.5
32661,125382.82
32662,67217.53
32663,80609.24
32664,48756.387
32665,176097.03
32666,87917.68
32667,98145.12
32668,80892.0
32669,129685.734
32670,80416.695
32671,120193.96
32672,48082.348
32673,80487.94
32674,64831.05
32675,109176.81
32676,85267.41
32677,54964.496
32678,88549.87
32679,65129.16
32680,94066.27
32681,163378.31
32682,78769.99
32683,123176.94
32684,114246.66
32685,90906.19
32686,150278.75
32687,121274.18
32688,114236.46
32689,101655.79
32690,71587.84
32691,146821.64
32692,169715.9
32693,281663.62
32694,138210.7
32695,101304.375
32696,89209.82
32697,132135.69
32698,60581.895
32699,110982.5
32700,31755.342
32701,176071.28
32702,113497.49
32703,84614.1
32704,66783.086
32705,151991.03
32706,177889.6
32707,79691.88
32708,91972.27
32709,84924.84
32710,537377.56
32711,75271.16
32712,101024.95
32713,239307.8
32714,373465.9
32715,171032.98
32716,57003.117
32717,345817.12
32718,43308.93
32719,141233.12
32720,74664.31
32721,77854.27
32722,157210.03
32723,312554.97
32724,106056.53
32725,146123.11
32726,71943.26
32727,103887.04
32728,136260.84
32729,175300.2
32730,112086.32
32731,67158.28
32732,91526.09
32733,194026.7
32734,347255.06
32735,156012.06
32736,97644.97
32737,111016.71
32738,108638.484
32739,63986.137
32740,288518.1
32741,59176.527
32742,101287.62
32743,106636.09
32744,101571.62
32745,102877.46
32746,61246.594
32747,76816.57
32748,106588.195
32749,107725.945
32750,130865.58
32751,100124.0
32752,65527.418
32753,112008.06
32754,112034.89
32755,61715.055
32756,60859.902
32757,73203.74
32758,71008.08
32759,94525.305
32760,43003.566
32761,98561.28
32762,150079.17
32763,74119.625
32764,142886.55
32765,103580.336
32766,118441.11
32767,128059.82
32768,257723.06
32769,155122.45
32770,110007.52
32771,298672.47
32772,164555.25
32773,172155.52
32774,85825.234
32775,107667.93
32776,63321.953
32777,72936.414
32778,100402.96
32779,106544.016
32780,101011.664
32781,122116.28
32782,70165.44
32783,101268.45
32784,105947.984
32785,139801.97
32786,85211.5
32787,66767.914
32788,164117.3
32789,56852.395
32790,96327.94
32791,230679.1
32792,77819.97
32793,68080.5
32794,97479.945
32795,173246.78
32796,69273.97
32797,94732.64
32798,84413.23
32799,115028.32
32800,79510.6
32801,75438.34
32802,46467.03
32803,285811.97
32804,84109.16
32805,73895.09
32806,124451.95
32807,108463.61
32808,137265.17
32809,146330.88
32810,85372.91
32811,85977.17
32812,92481.88
32813,92006.81
32814,228939.8
32815,85324.74
32816,91646.086
32817,94532.734
32818,75390.73
32819,64507.086
32820,178895.48
32821,50128.664
32822,142696.02
32823,65655.35
32824,89979.875
32825,102456.91
32826,113068.516
32827,118004.15
32828,196371.08
32829,72853.086
32830,104148.81
32831,99277.47
32832,71990.76
32833,69196.984
32834,107955.586
32835,79859.586
32836,148189.08
32837,374591.9
32838,136181.16
32839,115470.96
32840,67324.73
32841,111095.62
32842,86108.63
32843,165641.69
32844,121010.96
32845,206069.14
32846,81528.76
32847,78521.48
32848,105147.445
32849,153565.06
32850,164788.02
32851,99194.88
32852,103414.36
32853,109322.7
32854,60610.76
32855,250544.1
32856,76416.086
32857,156767.45
32858,144353.9
32859,67336.92
32860,103106.53
32861,121686.99
32862,70894.05
32863,110970.664
32864,100035.47
32865,99400.016
32866,50801.664
32867,97964.984
32868,76686.5
32869,192268.67
32870,164635.95
32871,95959.52
32872,59153.434
32873,95008.11
32874,141040.08
32875,115274.61
32876,87364.13
32877,88558.664
32878,71192.03
32879,106493.66
32880,112573.516
32881,187825.31
32882,281552.66
32883,214425.1
32884,98249.43
32885,96924.29
32886,133805.95
32887,142247.23
32888,45250.61
32889,184458.17
32890,56848.47
32891,126396.734
32892,308986.75
32893,150910.11
32894,75825.02
32895,263216.75
32896,141615.95
32897,120697.17
32898,220159.38
32899,92231.68
32900,111391.47
32901,139534.9
32902,107314.79
32903,112411.57
32904,92496.03
32905,121271.35
32906,69838.23
32907,141014.75
32908,82959.01
32909,99108.33
32910,52466.15
32911,199575.58
32912,118631.21
32913,118189.62
32914,89666.6
32915,68345.23
32916,58778.043
32917,119456.11
32918,77391.49
32919,170716.69
32920,58665.21
32921,72143.93
32922,210897.66
32923,65992.39
32924,116083.836
32925,78288.92
32926,276934.94
32927,124697.94
32928,100647.27
32929,118886.93
32930,115859.555
32931,117603.55
32932,71009.12
32933,135958.53
32934,106436.88
32935,109985.74
32936,133677.7
32937,88725.305
32938,189051.12
32939,137531.2
32940,43023.33
32941,54830.637
32942,107042.63
32943,194592.95
32944,363054.47
32945,109697.92
32946,124726.52
32947,94288.91
32948,79073.86
32949,66600.82
32950,90824.05
32951,56680.75
32952,110416.586
32953,130903.11
32954,160287.56
32955,943759.75
32956,90520.62
32957,192020.75
32958,67268.89
32959,178352.48
32960,68820.11
32961,74758.18
32962,128229.13
32963,139594.06
32964,68304.9
32965,110448.75
32966,99521.086
32967,158539.97
32968,109863.92
32969,103125.05
32970,113631.91
32971,58119.156
32972,75219.79
32973,126355.5
32974,138408.2
32975,109229.61
32976,160559.67
32977,76267.13
32978,83737.85
32979,98791.41
32980,65850.05
32981,81817.56
32982,69098.57
32983,146907.94
32984,83216.68
32985,167848.77
32986,75443.59
32987,66465.92
32988,35526.53
32989,110421.805
32990,117942.87
32991,57221.94
32992,134041.94
32993,106270.46
32994,67825.54
32995,137222.33
32996,156253.89
32997,64096.22
32998,67735.94
32999,96154.25
33000,133551.44
33001,100350.41
33002,112439.984
33003,142167.44
33004,101637.67
33005,96925.55
33006,100561.984
33007,67624.86
33008,84825.95
33009,270085.2
33010,71804.375
33011,57204.39
33012,325639.06
33013,163641.23
33014,192217.31
33015,45060.367
33016,113703.39
33017,67420.61
33018,128267.34
33019,52301.47
33020,105391.4
33021,109083.78
33022,125006.67
33023,64839.04
33024,116978.4
33025,108244.99
33026,153637.1
33027,128748.87
33028,92389.44
33029,106923.1
33030,67579.51
33031,63990.49
33032,97802.62
33033,53518.04
33034,62362.867
33035,84903.125
33036,81275.06
33037,127127.95
33038,121194.516
33039,137971.66
33040,56897.88
33041,110806.62
33042,94125.164
33043,106576.65
33044,108699.164
33045,102607.42
33046,54972.047
33047,60938.29
33048,89506.83
33049,203917.83
33050,151727.22
33051,112564.125
33052,96426.664
33053,429426.4
33054,184086.48
33055,105067.37
33056,105364.96
33057,69342.2
33058,104600.18
33059,116832.66
33060,57884.03
33061,78635.56
33062,246598.78
33063,292303.22
33064,100305.6
33065,97283.35
33066,111965.3
33067,229049.3
33068,176625.39
33069,106064.45
33070,71240.88
33071,217088.61
33072,162134.34
33073,75318.51
33074,107790.445
33075,240403.98
33076,262607.22
33077,180940.03
33078,90116.91
33079,82894.01
33080,167707.7
33081,116099.164
33082,96840.42
33083,72035.1
33084,69932.695
33085,76277.22
33086,119052.25
33087,54208.77
33088,98679.266
33089,97661.34
33090,67447.41
33091,100675.73
33092,178709.11
33093,130392.43
33094,92204.37
33095,59817.062
33096,123414.96
33097,215780.84
33098,95888.555
33099,77015.4
33100,127103.83
33101,74933.52
