31471,132028.75
31472,118882.16
31473,76719.13
31474,61378.32
31475,118185.04
31476,67813.36
31477,93619.95
31478,118487.914
31479,79487.52
31480,138991.95
31481,104023.49
31482,53241.41
31483,128123.32
31484,51846.457
31485,104187.234
31486,55806.55
31487,118198.164
31488,531139.25
31489,94431.79
31490,30566.924
31491,136599.9
31492,124731.6
31493,105899.17
31494,125513.0
31495,123983.9
31496,286553.62
31497,201714.33
31498,81758.54
31499,64237.38
31500,114794.62
31501,140634.05
31502,90554.94
31503,57144.72
31504,114738.2
31505,143157.19
31506,268939.47
31507,242677.03
31508,67622.71
31509,442221.12
31510,178344.66
31511,127428.484
31512,75971.36
31513,63461.6
31514,55647.42
31515,88133.555
31516,93262.44
31517,141754.34
31518,217656.4
31519,219601.27
31520,102492.79
31521,91280.734
31522,158663.6
31523,131600.56
31524,70270.195
31525,118721.12
31526,80869.64
31527,63907.316
31528,67825.89
31529,135366.31
31530,78919.8
31531,51137.004
31532,91746.016
31533,97634.016
31534,87709.914
31535,82013.83
31536,87328.234
31537,117624.2
31538,177879.92
31539,182073.83
31540,139872.28
31541,140383.47
31542,125307.86
31543,81658.08
31544,78423.52
31545,63333.996
31546,67306.64
31547,100966.78
31548,87506.17
31549,62566.914
31550,47866.69
31551,63775.492
31552,72028.41
31553,130337.6
31554,133370.16
31555,83997.99
31556,61672.113
31557,67383.875
31558,72230.34
31559,63920.69
31560,107273.945
31561,263011.97
31562,58181.918
31563,147621.64
31564,71669.875
31565,93921.875
31566,130473.35
31567,107541.87
31568,82598.48
31569,60560.62
31570,88104.53
31571,106782.18
31572,90919.22
31573,92800.26
31574,140604.39
31575,72148.51
31576,146995.67
31577,112542.51
31578,113917.9
31579,123693.38
31580,230501.06
31581,167694.55
31582,78432.69
31583,175430.73
31584,81436.1
31585,188791.64
31586,80005.945
31587,83543.48
31588,74365.82
31589,107063.59
31590,140214.17
31591,87827.94
31592,79413.31
31593,117572.05
31594,107879.836
31595,272334.9
31596,130369.9
31597,119055.35
31598,97387.93
31599,56969.727
31600,107147.125
31601,148946.88
31602,115468.414
31603,225602.44
31604,116765.12
31605,150576.69
31606,87482.56
31607,105124.664
31608,111457.96
31609,110478.86
31610,57001.035
31611,78729.586
31612,100090.31
31613,66845.516
31614,69039.305
31615,155574.88
31616,109406.38
31617,101339.44
31618,87247.414
31619,155848.9
31620,168908.83
31621,102186.96
31622,105247.57
31623,102986.875
31624,95614.99
31625,71687.266
31626,105071.36
31627,94597.266
31628,102720.59
31629,81305.36
31630,189929.88
31631,129075.0
31632,86867.625
31633,101742.12
31634,82194.86
31635,139175.25
31636,72161.62
31637,128272.26
31638,113130.68
31639,87424.69
31640,59309.457
31641,206211.52
