31471,144143.31
31472,118813.43
31473,78170.33
31474,55190.17
31475,114021.51
31476,71285.42
31477,93612.87
31478,99100.375
31479,77718.43
31480,133536.11
31481,108395.414
31482,49908.75
31483,131042.8
31484,48632.004
31485,102195.83
31486,58601.535
31487,127679.32
31488,555086.7
31489,102366.59
31490,31821.322
31491,134875.73
31492,129147.85
31493,99270.91
31494,133561.08
31495,125874.81
31496,288706.62
31497,211433.28
31498,81814.0
31499,63527.293
31500,124214.56
31501,136981.12
31502,82161.19
31503,55233.87
31504,113936.72
31505,125032.89
31506,265205.1
31507,245000.6
31508,65720.055
31509,423607.7
31510,179793.03
31511,132245.9
31512,78301.89
31513,61826.586
31514,59208.2
31515,86943.2
31516,104959.25
31517,141372.06
31518,223278.12
31519,221054.5
31520,109049.766
31521,100551.82
31522,158587.7
31523,130789.81
31524,66406.43
31525,130237.54
31526,84487.96
31527,63143.062
31528,65848.61
31529,138197.38
31530,77788.29
31531,49364.508
31532,104174.1
31533,90248.94
31534,84775.0
31535,80693.55
31536,93436.42
31537,117113.41
31538,182083.9
31539,167996.64
31540,173593.62
31541,145136.8
31542,117180.21
31543,79370.125
31544,74393.195
31545,65188.773
31546,54770.42
31547,102432.234
31548,86138.375
31549,63848.934
31550,50379.703
31551,61105.332
31552,77227.84
31553,128634.695
31554,129131.695
31555,92866.09
31556,61811.45
31557,78586.6
31558,67019.195
31559,57201.62
31560,104277.47
31561,262708.47
31562,59560.855
31563,146417.0
31564,69288.97
31565,98429.96
31566,128188.9
31567,116354.22
31568,95649.59
31569,57475.426
31570,82622.484
31571,113138.305
31572,99642.53
31573,94456.125
31574,139252.86
31575,69100.87
31576,154728.73
31577,127265.086
31578,120143.36
31579,123604.375
31580,233125.12
31581,166107.7
31582,77011.61
31583,176067.42
31584,87312.664
31585,196365.75
31586,80663.67
31587,85485.836
31588,79935.91
31589,110222.945
31590,138837.33
31591,81362.734
31592,87549.82
31593,104415.85
31594,110444.37
31595,277878.62
31596,136552.9
31597,107730.4
31598,97349.54
31599,59746.285
31600,105959.39
31601,158159.55
31602,94129.81
31603,247991.47
31604,116424.4
31605,151255.83
31606,86731.195
31607,103015.17
31608,120891.96
31609,110386.83
31610,54368.727
31611,75652.28
31612,91386.51
31613,63918.35
31614,69962.75
31615,152993.0
31616,106455.92
31617,98660.21
31618,85060.04
31619,145996.69
31620,168564.53
31621,102817.86
31622,103162.98
31623,92245.07
31624,104775.33
31625,78783.03
31626,102845.67
31627,94799.84
31628,98577.695
31629,91652.05
31630,192209.66
31631,119414.12
31632,85589.72
31633,102311.98
31634,77994.32
31635,136712.12
31636,76687.66
31637,130556.695
31638,108807.62
